Unnamed: 0,Wiki_ID,Movie_ID,title,release_date,BoxOfficeRevenue,Runtime,Languages,Countries,Genres,Year,BoxOfficeStandardize,budget,Net_revenue,pondered_rating
32212,1045034,/m/04153z,The Forgotten,2004-09-24,117592831.0,94.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/06n90"": ""Science Fiction"", ""/m/07s9rl0"": ""Drama"", ""/m/09blyk"": ""Psychological thriller""}",2004,0.0422615472397538,42000000.0,75592831.0,5.67475790100526
32214,5441262,/m/05z7c,Psycho,1960-06-16,,108.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/09blyk"": ""Psychological thriller"", ""/m/01g6gs"": ""Black-and-white"", ""/m/01q03"": ""Cult"", ""/m/01585b"": ""Slasher""}",1960,,806948.0,,8.4
32221,2293553,/m/071hvn,Submerged,2005-05,,96.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/015qh"": ""Bulgaria"", ""/m/07ssc"": ""United Kingdom""}","{""/m/01jfsb"": ""Thriller"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02kdv5l"": ""Action"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/02wtdps"": ""Crime Thriller""}",2005,,15000000.0,,3.85
32229,648781,/m/02_fm2,Treasure Planet,2002-11-05,109578115.0,95.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06n90"": ""Science Fiction"", ""/m/03k9fj"": ""Adventure"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/0hcr"": ""Animation"", ""/m/02l7c8"": ""Romance Film"", ""/m/0hqxf"": ""Family Film"", ""/m/0hj3n26"": ""Family-Oriented Adventure""}",2002,0.0393809030507463,140000000.0,-30421885.0,7.200172164752915
32230,351266,/m/01z9n6,Hoop Dreams,1994-01,11830611.0,171.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hj3n07"": ""Culture & Society"", ""/m/017fp"": ""Biography"", ""/m/01z02hx"": ""Sports"", ""/m/07s9rl0"": ""Drama"", ""/m/075fzd"": ""Social issues"", ""/m/0jtdp"": ""Documentary""}",1994,0.0042485565786322,700000.0,11130611.0,8.0
32231,142435,/m/011ykb,Jerry Maguire,1996-12-13,273552592.0,138.0,"{""/m/02h40lc"": ""English Language"", ""/m/0my5"": ""American Sign Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/0clz1b"": ""Slice of life story"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/01z02hx"": ""Sports"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}",1996,0.0983165065475649,50000000.0,223552592.0,7.0
32248,3565365,/m/09lxn7,The Molly Maguires,1970,2200000.0,124.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/01f9r0"": ""Docudrama""}",1970,0.0007871284240048,11000000.0,-8800000.0,6.35
32254,5461236,/m/04y9ckx,Madonna: Truth or Dare,1991,29012935.0,118.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hn10"": ""LGBT"", ""/m/01j28z"": ""Rockumentary"", ""/m/04t36"": ""Musical"", ""/m/01z4y"": ""Comedy"", ""/m/0jtdp"": ""Documentary""}",1991,0.0104242166749158,4.0,29012931.0,6.35
32270,29181369,/m/0dlk12k,Prom,2011-04-29,10130219.0,104.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/02b5_l"": ""Teen""}",2011,0.0036374027543626,8000000.0,2130219.0,5.559111973947896
32281,524139,/m/02ld66,Bottle Rocket,1996-02-21,1040879.0,91.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/0556j8"": ""Buddy film"", ""/m/0219x_"": ""Indie"", ""/m/01q03"": ""Cult"", ""/m/01j1n2"": ""Coming of age"", ""/m/01z4y"": ""Comedy""}",1996,0.0003705178824701,7000000.0,-5959121.0,6.8500000000000005
32296,32204150,/m/0bj815k,Up in Arms,1944-03-27,,106.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/04t36"": ""Musical"", ""/m/01z4y"": ""Comedy""}",1944,,2000000.0,,7.1
32300,308856,/m/01sxdy,The Phantom of the Opera,2004-12-09,154270000.0,143.0,"{""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/03npn"": ""Horror"", ""/m/04xvlr"": ""Period piece"", ""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}",2004,0.0554440322771649,70000000.0,84270000.0,7.100264805733685
32302,76297,/m/0k3y_,Red River,1948,9012000.0,133.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/0hfjk"": ""Western""}",1948,0.0032354931839688,3000000.0,6012000.0,7.549999999999999
32331,22094548,/m/05pc7mr,The Castle,1997,,120.0,"{""/m/04306rv"": ""German Language""}","{""/m/0h7x"": ""Austria"", ""/m/0345h"": ""Germany""}","{""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema""}",1997,,786675.0,,7.5
77683,20181767,/m/0740p5,The Castle,1997-04-10,,82.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0chghy"": ""Australia"", ""/m/0ctw_b"": ""New Zealand""}","{""/m/01q03"": ""Cult"", ""/m/01z4y"": ""Comedy"", ""/m/03q4nz"": ""World cinema"", ""/m/0219x_"": ""Indie""}",1997,,786675.0,,7.5
32342,8055027,/m/026py92,Snow White: A Tale Of Terror,1997,,101.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/0219x_"": ""Indie"", ""/m/0hj3n4p"": ""Gothic Film"", ""/m/0bxg3"": ""Fairy tale"", ""/m/01hmnh"": ""Fantasy""}",1997,,26000000.0,,6.05
32352,24274120,/m/07l51rq,Videocracy,2009-08-28,,85.0,"{""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language""}","{""/m/02vzc"": ""Finland"", ""/m/03rjj"": ""Italy"", ""/m/0k6nt"": ""Denmark"", ""/m/0d0vqn"": ""Sweden"", ""/m/07ssc"": ""United Kingdom""}","{""/m/0hj3n07"": ""Culture & Society"", ""/m/03q4nz"": ""World cinema"", ""/m/0hj3n3h"": ""Film"", ""/m/0hj3n3b"": ""Film & Television History"", ""/m/082gq"": ""War film"", ""/m/03mqtr"": ""Political drama"", ""/m/075fzd"": ""Social issues"", ""/m/0jtdp"": ""Documentary""}",2009,,700000.0,,6.45
32360,733818,/m/036qtd,Nurse Betty,2000-09-08,29360400.0,110.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0345h"": ""Germany""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/0219x_"": ""Indie"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/06nbt"": ""Satire"", ""/m/01jfsb"": ""Thriller"", ""/m/01z4y"": ""Comedy"", ""/m/07s9rl0"": ""Drama"", ""/m/0vgkd"": ""Black comedy""}",2000,0.0105491023269007,24000000.0,5360400.0,6.1
32373,1429988,/m/04n7gf2,JCVD,2008-06,2342211.0,96.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}","{""/m/0f8l9c"": ""France"", ""/m/0154j"": ""Belgium"", ""/m/04g61"": ""Luxembourg""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/0gf28"": ""Parody"", ""/m/0hj3m_x"": ""Crime Comedy"", ""/m/0219x_"": ""Indie"", ""/m/03q4nz"": ""World cinema"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/02kdv5l"": ""Action""}",2008,0.0008382418122725,6000000.0,-3657789.0,6.8
32377,11014779,/m/017d93,8 Mile,2002-09-08,242875078.0,118.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0345h"": ""Germany""}","{""/m/01j1n2"": ""Coming of age"", ""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/02wtdkf"": ""Musical Drama"", ""/m/026v1nw"": ""Hip hop movies""}",2002,0.0872904137406209,41000000.0,201875078.0,7.000005456480024
32388,3783905,/m/09_tf4,Nil by Mouth,1997-10-10,266130.0,118.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0f8l9c"": ""France"", ""/m/07ssc"": ""United Kingdom""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/07s9rl0"": ""Drama"", ""/m/02h8pkk"": ""Family Drama"", ""/m/06lbpz"": ""Social problem film"", ""/m/0hj3nbk"": ""Marriage Drama""}",1997,9.205808367140068e-05,9000000.0,-8733870.0,7.199999999999999
32396,10133217,/m/02q2wnw,Lakeview Terrace,2008-09-15,44653637.0,110.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/07s9rl0"": ""Drama"", ""/m/09blyk"": ""Psychological thriller""}",2008,0.0160457879605733,20000000.0,24653637.0,6.050000000000001
32418,4550882,/m/0c8flq,We Are Marshall,2006-12-22,43545364.0,131.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01z02hx"": ""Sports"", ""/m/07s9rl0"": ""Drama"", ""/m/01f9r0"": ""Docudrama""}",2006,0.0156474531752504,65000000.0,-21454636.0,6.85
32424,29462138,/m/0dscrwf,The Vow,2012-02-09,196114570.0,104.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/015fr"": ""Brazil"", ""/m/0f8l9c"": ""France"", ""/m/07ssc"": ""United Kingdom"", ""/m/0345h"": ""Germany"", ""/m/0chghy"": ""Australia""}","{""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama""}",2012,0.0704837813352752,30000000.0,166114570.0,6.9
32446,15738569,/m/03nrszk,A Breed Apart,1984-06,,95.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/03k9fj"": ""Adventure"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/07s9rl0"": ""Drama"", ""/m/0c3351"": ""Suspense"", ""/m/02kdv5l"": ""Action""}",1984,,3000000.0,,5.3
32458,15392801,/m/05pvmq3,Bandslam,2009-08-06,12225023.0,111.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/0220p9g"": ""Musical comedy"", ""/m/04t36"": ""Musical"", ""/m/01j1n2"": ""Coming of age"", ""/m/01z4y"": ""Comedy"", ""/m/07s9rl0"": ""Drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/0hqxf"": ""Family Film"", ""/m/02b5_l"": ""Teen""}",2009,0.0043903158918599,20000000.0,-7774977.0,5.85
32465,30714098,/m/0gfhz5k,The Cold Light of Day,2012-04-06,16863583.0,93.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02kdv5l"": ""Action""}",2012,0.0060575042126142,20000000.0,-3136417.0,4.85
32475,237134,/m/01jf9c,"Paris, Texas",1984-05-19,2181987.0,145.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0f8l9c"": ""France"", ""/m/09c7w0"": ""United States of America"", ""/m/082fr"": ""West Germany"", ""/m/07ssc"": ""United Kingdom""}","{""/m/02n4kr"": ""Mystery"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie"", ""/m/04228s"": ""Road movie""}",1984,0.0007806542028625,1746964.0,435023.0,7.9
32476,240173,/m/01jvb5,Ride with the Devil,1999-11-05,635096.0,139.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/082gq"": ""War film"", ""/m/04xvlr"": ""Period piece"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/0hfjk"": ""Western"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}",1999,0.000224671611567,38000000.0,-37364904.0,6.646107055961071
32507,2439288,/m/07d359,Farewell to the King,1989-03-03,2420917.0,114.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0219x_"": ""Indie"", ""/m/060__y"": ""Film adaptation"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/07s9rl0"": ""Drama"", ""/m/082gq"": ""War film"", ""/m/02kdv5l"": ""Action"", ""/m/03k9fj"": ""Adventure""}",1989,0.0008665302733408,16000000.0,-13579083.0,6.050000000000001
32539,702117,/m/0340hj,Spider-Man 3,2007-04-16,890871626.0,139.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/06n90"": ""Science Fiction"", ""/m/03k9fj"": ""Adventure"", ""/m/04pbhw"": ""Superhero movie"", ""/m/0btmb"": ""Superhero"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01hmnh"": ""Fantasy"", ""/m/07s9rl0"": ""Drama"", ""/m/02kdv5l"": ""Action""}",2007,0.3201929258811856,258000000.0,632871626.0,6.100294182601875
32575,5999816,/m/0fjyzt,The Quiet American,2002,12988801.0,118.0,"{""/m/064_8sq"": ""French Language"", ""/m/07zrf"": ""Vietnamese Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0f8l9c"": ""France"", ""/m/0chghy"": ""Australia"", ""/m/07ssc"": ""United Kingdom"", ""/m/0345h"": ""Germany""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/060__y"": ""Film adaptation"", ""/m/082gq"": ""War film"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/02qfv5d"": ""Political thriller"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/03mqtr"": ""Political drama""}",2002,0.0046648325007318,30000000.0,-17011199.0,6.749920159680639
32592,31532443,/m/0glqh5_,Contraband,2012-01-13,96262212.0,109.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama""}",2012,0.0345949095609783,25000000.0,71262212.0,6.25
32594,2102101,/m/06m815,Mary Reilly,1996-02-23,,109.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/04xvh5"": ""Costume drama"", ""/m/09blyk"": ""Psychological thriller"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/0hj3m_c"": ""Costume Horror""}",1996,,47000000.0,,5.75
32601,7244315,/m/0kv1mr,Color Me Blood Red,1965-10-13,,79.0,"{""/m/02h40lc"": ""English Language""}",{},"{""/m/0qdzd"": ""B-movie"", ""/m/01q03"": ""Cult"", ""/m/01z4y"": ""Comedy"", ""/m/02vn3k"": ""Splatter film"", ""/m/03npn"": ""Horror"", ""/m/01585b"": ""Slasher"", ""/m/0hj3n7f"": ""Horror Comedy""}",1965,,50000.0,,5.05
32608,7567720,/m/0kvbk1,Breakout,1975,16000000.0,96.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02kdv5l"": ""Action""}",1975,0.0057471157533506,1000000.0,15000000.0,6.253558052434457
32610,13582675,/m/03cb2yw,Chrysalis,2007,,94.0,"{""/m/064_8sq"": ""French Language""}","{""/m/0f8l9c"": ""France""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/02kdv5l"": ""Action"", ""/m/03q4nz"": ""World cinema""}",2007,,12000000.0,,5.4031592949783835
32624,1826578,/m/05_0nr,The Art of War,2000-08-23,40400425.0,117.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0d060g"": ""Canada""}","{""/m/01jfsb"": ""Thriller"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/02kdv5l"": ""Action"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02qfv5d"": ""Political thriller""}",2000,0.0145171011758616,40000000.0,400425.0,5.6490527222275375
32632,30244564,/m/0g40l0p,Gun,2010-07-30,,82.0,{},"{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02kdv5l"": ""Action"", ""/m/0lsxr"": ""Crime Fiction""}",2010,,10000000.0,,4.65
32655,3717069,/m/09wyh5,Memphis Belle,1990,27441977.0,110.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/03_3d"": ""Japan"", ""/m/07ssc"": ""United Kingdom""}","{""/m/0hj3mz0"": ""Combat Films"", ""/m/082gq"": ""War film"", ""/m/07s9rl0"": ""Drama"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/01xpvb7"": ""Airplanes and airports""}",1990,0.0098595839376017,23000000.0,4441977.0,6.65
32659,1123274,/m/04868k,Shock,1946-01-10,,70.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/09blyk"": ""Psychological thriller"", ""/m/01g6gs"": ""Black-and-white"", ""/m/07s9rl0"": ""Drama"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/02xh1"": ""Film noir""}",1946,,375000.0,,6.0
32681,142453,/m/011yph,The Full Monty,1997-08-13,,91.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/0hn10"": ""LGBT"", ""/m/0hj3n0w"": ""Ensemble Film"", ""/m/04dn71w"": ""Dance"", ""/m/0556j8"": ""Buddy film"", ""/m/0219x_"": ""Indie"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/01z4y"": ""Comedy""}",1997,,3500000.0,,7.050000000000001
32690,142456,/m/011ypx,Good Will Hunting,1997-12-02,225933435.0,126.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/01j1n2"": ""Coming of age"", ""/m/0219x_"": ""Indie""}",1997,0.0812012590581355,10000000.0,215933435.0,8.100000000000001
32705,1056023,/m/0424gt,Another 48 Hrs.,1990-06-08,,95.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/0556j8"": ""Buddy film"", ""/m/0hj3l_y"": ""Action Comedy"", ""/m/0399b7"": ""Buddy cop"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01z4y"": ""Comedy"", ""/m/02kdv5l"": ""Action""}",1990,,38000000.0,,5.85
32709,5638224,/m/0dxmnh,The Born Losers,1967,36000000.0,113.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/0hj3mwf"": ""Biker Film"", ""/m/02prgwj"": ""Outlaw biker film"", ""/m/0219x_"": ""Indie"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/07s9rl0"": ""Drama"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/02kdv5l"": ""Action""}",1967,0.012935503187185,360000.0,35640000.0,5.6
32740,2620748,/m/07s981,Metro,1997,,118.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/02kdv5l"": ""Action"", ""/m/01z4y"": ""Comedy"", ""/m/03btsm8"": ""Action/Adventure""}",1997,,55000000.0,,5.449999999999999
32746,17909785,/m/047qhgv,Dirty Movie,2011-02-15,,91.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01z4y"": ""Comedy""}",2011,,1150000.0,,3.25
32773,1572988,/m/05ch98,The Jacket,2005-01-23,21126225.0,94.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0345h"": ""Germany""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/0219x_"": ""Indie"", ""/m/0fdjb"": ""Supernatural"", ""/m/09blyk"": ""Psychological thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/01hmnh"": ""Fantasy"", ""/m/07s2s"": ""Time travel""}",2005,0.007589580322001,29000000.0,-7873775.0,6.949999999999999
32793,1317987,/m/04sgl8,Blow Out,1981-07-24,12000000.0,107.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/09blyk"": ""Psychological thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/02qfv5d"": ""Political thriller""}",1981,0.0043094382665837,18000000.0,-6000000.0,7.35
32810,1009041,/m/03yvf2,Fight Club,1999-09-10,100900000.0,132.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0345h"": ""Germany""}","{""/m/01jfsb"": ""Thriller"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02m4t"": ""Existentialism"", ""/m/09blyk"": ""Psychological thriller"", ""/m/01q03"": ""Cult"", ""/m/06nbt"": ""Satire"", ""/m/07s9rl0"": ""Drama"", ""/m/0vgkd"": ""Black comedy"", ""/m/02kdv5l"": ""Action"", ""/m/01xpvb7"": ""Airplanes and airports""}",1999,0.0362618204099778,63000000.0,37900000.0,8.55
32822,8317598,/m/026_6ms,Lions for Lambs,2007-10-22,63000000.0,88.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0hj3n0w"": ""Ensemble Film"", ""/m/07s9rl0"": ""Drama"", ""/m/03mqtr"": ""Political drama"", ""/m/082gq"": ""War film""}",2007,0.0226398262228615,35000000.0,28000000.0,6.1000000000000005
32830,11577392,/m/02rjv2w,Love Story,1970-12-16,136397186.0,99.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0fx2s"": ""Tragedy"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/03pgfj"": ""New Hollywood""}",1970,0.0490201966989219,2200000.0,134197186.0,6.75
32831,6414765,/m/0g4f33,Valentino,1977-10-05,,128.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/03bxz7"": ""Biographical film"", ""/m/07s9rl0"": ""Drama""}",1977,,5000000.0,,5.75
32836,77609,/m/0kb1g,Sergeant York,1941,4000000.0,134.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/017fp"": ""Biography"", ""/m/04xvh5"": ""Costume drama"", ""/m/0hj3mws"": ""Biopic [feature]"", ""/m/01g6gs"": ""Black-and-white"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/07s9rl0"": ""Drama"", ""/m/082gq"": ""War film"", ""/m/03bxz7"": ""Biographical film"", ""/m/02kdv5l"": ""Action""}",1941,0.0014340832930499,1400000.0,2600000.0,7.3999999999999995
32838,74537,/m/0jwmp,Brazil,1985-02-20,9929135.0,143.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/06n90"": ""Science Fiction"", ""/m/0279xh5"": ""Future noir"", ""/m/01q03"": ""Cult"", ""/m/06nbt"": ""Satire"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy"", ""/m/07s9rl0"": ""Drama"", ""/m/0vgkd"": ""Black comedy"", ""/m/026ny"": ""Dystopia"", ""/m/04tk13"": ""Kafkaesque""}",1985,0.0035651292694253,15000000.0,-5070865.0,7.699999999999999
32861,9031071,/m/027v4c0,Shrek the Halls,2007-11-28,,21.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03k9fj"": ""Adventure"", ""/m/0bxg3"": ""Fairy tale"", ""/m/0hj3n6r"": ""Holiday Film"", ""/m/0hcr"": ""Animation"", ""/m/02hmvc"": ""Short Film"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy"", ""/m/0hj3myc"": ""Children's Fantasy""}",2007,,60000000.0,,6.1
32872,17521509,/m/047tb4f,I Never Promised You a Rose Garden,1977-07-14,3200000.0,96.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/07s9rl0"": ""Drama""}",1977,0.0011465477956965,3000000.0,200000.0,7.15
32879,9776644,/m/02prw2f,The Strangers,2008-05-29,82344798.0,88.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/0219x_"": ""Indie"", ""/m/09blyk"": ""Psychological thriller"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/01585b"": ""Slasher""}",2008,0.0295927213655248,9000000.0,73344798.0,6.05
